"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,22022.735893,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,22557.40162,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,24870.6761,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,24858.294485,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,25105.900408,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,23689.785818,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,25111.123219,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,24708.981785,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,25543.690537,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,27351.11242,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,27253.137218,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,27492.173989,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,28866.7136,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,30539.353351,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,31763.867488,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,34240.166708,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,34944.629875,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,36559.655242,,
"ISR","Israel","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,37915.094686,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,6038.113715,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,5935.153041,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,6130.234161,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,5875.269796,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,6363.685581,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,7344.023612,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,7927.348703,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,8648.175285,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,9967.044486,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,11020.294786,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,12733.901607,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,16066.279465,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,17932.270332,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,21718.305045,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,20881.389751,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,22078.42479,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,24310.038829,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,25820.932133,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,26278.163433,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,25901.076917,"B","Break"
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,23720.018387,,
"RUS","Russia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,23224.676643,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,12307.068477,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,11563.624141,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,11214.27325,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,11838.44326,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,12745.847072,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,13555.262007,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,14263.832129,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,15257.398821,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,16018.578455,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,17061.4364,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,18032.177038,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,18999.838349,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,20299.933334,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,21126.587453,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,22789.995844,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,23941.2348,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,25765.397316,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,27584.711669,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,29614.587754,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,27477.258701,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,27789.774602,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,28804.72711,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,28906.328855,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,29802.653492,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,31232.014744,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,32189.196433,,
"SVN","Slovenia","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,33424.74051,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,2234.549862,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,2384.454936,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,2466.26576,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,2655.923489,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,2998.086764,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,3259.333768,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,3437.629232,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,3564.137558,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,3830.837376,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,4199.193597,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,4828.974808,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,5399.761745,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,5542.593612,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,5471.557887,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,5767.872152,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,5699.291108,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,5683.360485,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,5820.282806,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,6132.482579,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,6380.450587,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,6729.214251,,
"ZAF","South Africa","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,6730.157536,,
